SLogP,FilterItLogS,C2SP2,VSA_EState2,PEOE_VSA6,n6HRing,NaasC,nAcid,nAromAtom,AETA_beta,BCUTZ-1l,nO,NdssC,nBondsD,SdssC,C1SP2,n6aHRing,C3SP2,IC1,AMID_C
8.539200000000006,-10.913719678690322,13,28.363331217635192,72.22871309491619,0,8,0,18,1.0815217391304348,5.678306449026088,3,2,2,0.02224641569108821,2,0,5,3.284609261764225,1.717693273362045
8.539200000000006,-10.913719678690322,13,28.363331217635192,72.22871309491619,0,8,0,18,1.0815217391304348,5.678306449026088,3,2,2,0.02224641569108821,2,0,5,3.284609261764225,1.717693273362045
9.012600000000004,-11.388950852390726,13,15.886392334101693,78.64953471784219,0,8,0,18,1.0555555555555556,5.678306449045218,2,1,1,-0.024105298864506075,1,0,5,3.1440611971783405,1.754764788677763
9.3724,-11.863852745866824,13,2.6092025588548857,90.78226885476542,0,8,0,18,1.0284090909090908,5.678587927611253,1,0,0,0.0,0,0,5,3.0178016573484934,1.7936600568764518
8.605100000000006,-10.518429991058797,13,17.561440393820064,84.36144723183939,1,8,0,18,1.0738636363636365,5.678587754770048,2,1,1,0.20763842124953324,1,0,5,3.095120887058819,1.7464758000669902
9.078500000000004,-10.992990026775761,13,5.190764785342257,90.78226885476542,1,8,0,18,1.0465116279069768,5.678587754778127,1,0,0,0.0,0,0,5,2.9104350861450983,1.7859823626268772
1.8282,-2.645759547567144,6,26.418840276672483,0.0,1,3,1,10,1.1346153846153846,5.669553792403472,4,1,2,-1.1947464032547004,2,1,2,3.701413297018348,1.5187932574925875
2.372780000000001,-3.9094857774287566,6,26.63869691781177,0.0,1,3,1,10,1.1666666666666667,5.669553628820157,4,1,2,-1.2031239901951312,2,1,2,3.7047041920097312,1.5172749845064135
2.11048,-2.7500391918646603,6,26.499129187497104,0.0,1,3,1,10,1.1810344827586208,5.669553651438688,4,1,2,-1.2192513953858162,2,1,2,3.868138850218133,1.5027984071575364
2.2167,-2.666396356372485,6,26.50298913027937,0.0,1,3,1,10,1.1111111111111112,5.669553685401236,4,1,2,-1.1956838076011955,2,1,2,3.6962012996842635,1.5313905645572647
2.7612799999999997,-3.9276188319356495,6,26.722845771418662,0.0,1,3,1,10,1.1451612903225807,5.669553524688423,4,1,2,-1.2040613945416263,2,1,2,3.707955125704185,1.5276522973877031
1.2706999999999995,-4.755181874654138,8,28.88347689237135,18.199101205384828,1,6,2,17,1.2426470588235294,5.683069588322438,4,2,2,-0.1491932573004493,2,0,4,3.636283759095876,1.4765799673596558
4.8088200000000025,-6.642755787899302,12,17.961806894936927,11.279752164116475,0,9,0,22,1.2828947368421053,5.689700880655321,2,1,1,-0.9100962207428996,3,0,2,4.247554162710409,1.3801495723234591
4.8088200000000025,-6.642755787899302,12,17.96996452644683,11.279752164116475,0,9,0,22,1.2828947368421053,5.689715635700242,2,1,1,-0.9240712721832296,3,0,2,4.247554162710409,1.3800919942697252
3.0233000000000017,-5.042733117475723,10,2.468430650037793,42.46456947923127,1,4,0,12,1.1956521739130437,5.6909392935196506,1,0,0,0.0,0,0,2,3.103932197169916,1.70310715500586
2.3705,-3.646984311278161,6,26.35801711309492,0.0,2,4,1,10,1.1206896551724137,5.6692660437131925,4,1,2,-1.3014407118321254,2,1,2,3.667666692300733,1.5230168292384112
1.9673,-3.063118836133697,6,26.057610590353498,0.0,1,4,1,10,1.1388888888888888,5.6692661649629335,4,1,2,-1.314738844675713,2,1,2,3.798451817470663,1.464087859455978
2.51188,-4.323657879688467,6,26.2774672314928,0.0,1,4,1,10,1.1693548387096775,5.669265987540134,4,1,2,-1.3231164316161437,2,1,2,3.789612897405508,1.4696414626270038
2.24958,-3.164992588843804,6,26.137899501178133,0.0,1,4,1,10,1.1833333333333331,5.669266014325897,4,1,2,-1.3392438368068291,2,1,2,3.957853708749518,1.4540699025621724
2.3558000000000003,-3.0828485922443725,6,26.141759443960403,0.0,1,4,1,10,1.1160714285714286,5.66926605192966,4,1,2,-1.3156762490222085,2,1,2,3.787641443956638,1.4781789063820203
2.9003799999999997,-4.341047888931316,6,26.361616085099694,0.0,1,4,1,10,1.1484375,5.669265877558166,4,1,2,-1.3240538359626393,2,1,2,3.7885464393001764,1.4811857568280082
1.9804,-3.4562188361336976,6,26.10034350041159,0.0,2,4,1,10,1.148148148148148,5.669265113644732,4,1,2,-1.3095544247185658,2,1,2,3.74096418027592,1.4567748575827206
2.723920000000001,-4.813510261858694,5,26.321330963288933,0.0,3,6,0,12,1.2272727272727273,5.726748503772923,6,1,3,-0.31905204072004256,3,2,0,3.6580500644052862,1.288600848880645
4.5820000000000025,-5.5085293096754135,11,12.033120831589446,23.73367402715573,0,6,0,15,1.3645833333333333,5.6739572638224764,5,1,1,-0.3333276643990928,1,0,3,3.6669556681247166,1.5555740323938745
7.891300000000008,-10.16987721504084,15,29.584237819951237,37.10711151969847,1,8,0,18,1.1170212765957446,5.685637435120393,5,2,2,-0.21238537460846407,2,0,3,3.1973384249458503,1.6375195651839858
5.026300000000004,-7.9797732545150115,20,31.98489746360639,6.06636706846161,2,10,0,28,1.4166666666666667,5.656618953746957,7,1,2,-0.7175414438198866,3,2,4,3.490694116266728,1.5898003837471424
5.095420000000004,-5.8595273846834965,12,19.33412974734917,18.199101205384828,1,6,0,17,1.2741935483870968,5.685798914790524,2,2,2,0.7961507073240479,2,0,3,3.671148243131871,1.6591962531466549
5.170820000000004,-6.442265317667784,12,11.67293675036048,11.22207979521215,2,8,0,17,1.2794117647058822,5.685712785380288,2,2,2,1.5492620073996335,2,0,3,3.9096810853440105,1.541716868726236
3.9966200000000014,-5.371533112865702,12,12.079413507730095,11.22207979521215,1,6,0,17,1.2651515151515151,5.685713586359731,3,2,2,1.694322003620344,2,0,3,3.917942204477916,1.5812911598780537
5.024220000000004,-5.944530522081622,12,12.386899939186303,23.35481393213537,1,6,0,17,1.28125,5.68571337358979,2,2,2,1.936775707324048,2,0,3,3.7658261565682256,1.6233265290575056
3.3699000000000026,-3.5413493144767325,16,23.85879651710189,24.284774350590983,0,6,0,12,1.2962962962962965,5.6875451692872225,6,2,4,-0.69448423196439,0,0,2,3.162279024065993,1.5869305066523849
4.358720000000004,-6.415918726388528,13,23.809483872418927,28.07233107324484,1,6,0,21,1.4464285714285714,5.680097532381277,2,0,2,0.0,3,1,2,3.7867629640363294,1.5629502769718762
4.615020000000003,-6.4607469880994985,12,23.15742711221484,12.142387175295491,1,6,0,21,1.3629032258064515,5.676584190827191,2,0,2,0.0,3,1,3,3.887380345401072,1.4864772096049332
2.9997200000000017,-5.877244500103181,13,23.80329481565733,12.142387175295491,1,6,0,21,1.4516129032258065,5.680042684595906,4,0,4,0.0,3,1,2,3.873433068209643,1.4721906696659124
4.249620000000003,-6.2201513744650585,13,23.693434489702874,23.74332706552801,1,6,0,21,1.4553571428571428,5.68003307910119,2,0,2,0.0,3,1,2,3.7867629640363294,1.5629502769718762
3.7353200000000015,-5.896718843397218,13,23.37819336315967,12.142387175295491,1,6,0,21,1.4553571428571428,5.6797484404466525,2,0,2,0.0,3,1,2,3.7867629640363294,1.5629692481468376
3.596220000000001,-5.4794253392327015,13,23.675687576122627,24.275121312218708,1,5,0,21,1.4629629629629632,5.680137894623464,2,0,2,0.0,3,1,2,3.5786787002781635,1.61793294757642
3.6066200000000017,-5.031000444364358,13,21.380853330632263,24.275121312218708,1,5,0,21,1.4375,5.680089897053563,2,0,2,0.0,3,1,2,3.520120879242575,1.6226118867818784
5.058820000000004,-6.349900679989967,19,22.387099970642645,42.47422251760354,1,6,0,27,1.4924242424242424,5.6799816010212325,2,0,2,0.0,3,1,2,3.221128006013143,1.7028690791282948
4.274560000000003,-6.102404255867016,9,25.96692636091765,12.142387175295491,1,7,0,20,1.3571428571428572,5.6873797548379565,2,0,2,0.0,4,1,3,3.85505494989496,1.546445864265186
4.146420000000003,-6.147549611102164,9,26.575470921102834,12.142387175295491,1,7,0,20,1.3448275862068966,5.6873837718301745,2,0,2,0.0,4,1,3,3.9763287229418633,1.5953448285702048
3.966140000000002,-5.575132285852643,8,24.589306011972518,12.142387175295491,1,6,0,20,1.3888888888888888,5.687383972322793,2,0,2,0.0,5,1,3,3.9332094188315065,1.5346023254168426
4.631320000000003,-6.0722779868533365,13,13.207834387930644,30.34148838068032,1,6,0,24,1.4833333333333334,5.670057042674023,2,0,1,0.0,4,1,3,3.663635908877557,1.6118986364035377
5.215520000000004,-6.414650844284487,9,16.107248610599598,18.5632087982215,1,8,0,20,1.3064516129032258,5.68738556889638,1,0,1,0.0,4,1,3,3.829303137536765,1.6261380512109702
3.8851200000000015,-5.214038743951752,13,13.168143659321649,24.275121312218708,1,6,0,21,1.4814814814814814,5.6808200543597875,1,0,1,0.0,3,1,2,3.5486111881335023,1.6179329475764197
3.8705200000000017,-5.550474524233693,14,17.00375726780792,30.34148838068032,1,8,0,23,1.5,5.687416446679138,1,0,1,0.0,2,1,1,3.54490586228487,1.518462318383229
6.465220000000006,-8.367566196842827,14,16.70633425453581,42.47422251760354,1,9,0,26,1.3819444444444444,5.687387461839836,1,0,1,0.0,4,1,4,3.750348377968211,1.6907069562282695
4.236020000000003,-5.173327964517905,14,12.113744025481243,24.275121312218708,0,5,0,20,1.45,5.687419160400343,1,0,1,0.0,2,0,1,3.424105503020284,1.6611789266181594
2.7110800000000013,-6.3348674110149386,8,19.30541243747565,0.0,3,5,0,16,1.3161764705882353,5.668013872281891,2,0,1,0.0,2,2,4,3.7710014497882014,1.5830864398754938
3.6160200000000016,-8.629575388344334,8,24.936743549262147,0.0,6,7,0,16,1.1891891891891893,5.692230849549625,4,1,1,-0.19657277357631275,4,3,2,3.89954418305372,1.5474541716087866
3.4769200000000016,-8.219172720976994,8,25.420802287172656,0.0,6,6,0,16,1.1875,5.692508717444531,4,1,1,-0.1733146717244609,4,3,2,3.7972344371988935,1.5887751413896605
2.31792,-4.565528342241,8,20.44357786056469,12.841643245852019,2,6,0,12,1.2129629629629628,5.725046721012335,2,1,1,-0.6129297891996301,3,2,0,3.7229268223652654,1.45755720946733
0.5624200000000017,-4.169734520695744,8,20.27603358665678,0.0,3,6,0,12,1.2844827586206895,5.725049406204084,4,1,3,-0.7123948097757615,3,2,0,4.000229295784013,1.2862627377199465
1.2706999999999993,-4.755181874654139,8,28.797924222189845,18.199101205384828,1,6,2,17,1.2426470588235294,5.683734489688259,4,2,2,-0.12092682099689345,2,0,4,3.636283759095876,1.4767385663380617
3.5982000000000016,-6.192604320100153,11,27.770970782358408,23.73367402715573,3,7,0,21,1.3823529411764706,5.692410598424367,3,1,1,0.07386339669917262,5,2,1,3.992544332492717,1.4787359117283785
4.045960000000004,-7.070926308533026,13,21.962878270135214,0.0,1,10,0,22,1.3636363636363635,5.6928933272069875,4,1,1,-0.2454635403544128,4,1,1,3.71488423281052,1.4874014240672435
3.3370000000000024,-6.262224007135446,6,16.818457725824643,12.13273413692322,1,7,0,12,1.171875,5.677407455561423,3,1,1,-0.19505344483147,1,0,6,3.2623536680240615,1.6729601728138896
4.428300000000005,-6.488467502188858,8,6.271458300798128,12.13273413692322,2,5,0,12,1.0948275862068966,5.691100928244258,2,0,0,0.0,1,1,2,3.5235225765107656,1.49711411934486
2.4092,-4.146803826850786,9,12.736939484126985,0.0,0,8,0,12,1.1833333333333331,5.679852679276062,8,1,1,-0.332297624296632,1,0,3,3.3520539722882767,1.5621830767434195
5.961400000000006,-8.81910211057955,15,27.547146122689448,30.68628989677245,0,8,0,18,1.1845238095238095,5.685637498952301,5,2,2,-0.14864737065724265,2,0,3,3.448927164077177,1.6191097669332029
6.434800000000008,-9.293044352378496,15,15.308229068795569,37.10711151969847,0,8,0,18,1.1585365853658536,5.68563751925358,4,1,1,-0.1670682618274688,1,0,3,3.2880683518059333,1.6573068415906558
1.2575999999999998,-3.779420153784405,5,7.900371315192745,0.0,1,7,0,12,1.3571428571428572,5.691397162935157,3,0,0,0.0,2,1,2,3.411727915947784,1.366581382470636
3.683600000000003,-6.635752168402084,6,16.824070171986538,25.98020853630447,1,7,0,12,1.1515151515151516,5.677407449302491,3,1,1,-0.1961605362544956,1,0,6,3.205985122830977,1.6754828065102771
3.5095000000000027,-6.262224007135446,6,16.789848705622216,19.056471336613843,1,7,0,12,1.171875,5.67740745437558,3,1,1,-0.19495295262932968,1,0,6,3.2321928024702498,1.672808426503739
1.9303,-4.3513361271865385,6,16.150980130414354,12.13273413692322,1,7,0,12,1.1666666666666667,5.677309225753041,5,1,1,-0.299166860414666,1,0,6,3.4568325754962124,1.5690950670603552
2.439400000000001,-5.29826856867698,6,16.44043827478321,12.13273413692322,1,7,0,12,1.1796875,5.677407456934318,4,1,1,-0.2153611158946358,1,0,6,3.3935081417840034,1.6169836633014956
4.6697200000000025,-6.2333591537925574,12,18.149131997817584,11.279752164116475,0,8,0,22,1.2837837837837838,5.690207491011357,2,1,1,-0.8371152536647106,3,0,2,4.17247857723802,1.4159960762841144
3.591000000000002,-5.756846065935612,10,32.655490100210365,23.75298010390028,3,6,0,15,1.130952380952381,5.6922914404458185,2,1,2,-0.28993485884142456,4,1,1,3.7945949241951937,1.5617835837871608
3.6758000000000015,-5.79070896675718,10,30.07733268839364,23.75298010390028,3,6,0,15,1.1402439024390243,5.6922914631008,3,1,2,-0.2929290009427097,4,1,1,3.929307707156125,1.5571955001611877
3.1266000000000016,-5.365933715850941,10,29.592772079134196,23.75298010390028,2,6,0,15,1.2013888888888888,5.692293066069063,2,1,2,-0.2929020018945696,4,1,1,3.991998484412983,1.52948777092628
3.874520000000003,-5.115813396505228,9,16.249889697916547,23.20187978046503,1,6,0,11,1.1293103448275863,5.6987431004988105,2,1,1,-0.31080756067859183,1,0,0,3.6627820318359374,1.277991218965248
3.1607000000000016,-7.391750588778034,12,42.37185324718072,6.06636706846161,2,5,0,16,1.1625,5.673559376892495,5,2,3,-0.5919802525904421,2,1,3,3.5016993359741653,1.5631447975287025
3.218300000000002,-5.381360564963166,11,14.480386642748046,23.20187978046503,1,6,0,12,1.1612903225806452,5.692419886562708,4,1,1,-0.28603381054006816,1,0,1,3.6983033087125188,1.465984749205086
2.2365000000000004,-3.472081006650641,13,16.561053031430916,11.600939890232516,0,7,0,17,1.2822580645161292,5.69758693404133,4,1,1,-0.17635783222754098,2,0,1,3.88389895349538,1.4926887992913762
3.2657000000000016,-4.29276242963003,13,16.829381932818528,11.600939890232516,0,7,0,17,1.3,5.697586977370378,3,1,1,-0.13508211206293194,2,0,1,3.8405445191240335,1.5388153914639588
5.798820000000006,-6.5705136069897545,17,20.031170545785642,71.94342284873258,0,7,0,28,1.358974358974359,5.690300780999169,2,1,1,-0.03929425026335065,3,0,3,3.5567088612534965,1.6273370658576378
4.813720000000004,-5.431535065322863,13,19.729848376531226,48.74131823827933,0,6,0,22,1.3,5.690300804412093,2,1,1,0.030514895617224088,3,0,1,3.585844566338067,1.5939518941494415
4.941820000000004,-5.1013434259277295,7,20.11738949224221,49.80468190167254,0,5,0,16,1.1142857142857143,5.690300801217099,2,1,1,0.18394082154314995,3,0,1,3.2667800586086315,1.5939518941494415
4.812720000000004,-5.761633813036925,19,19.34230726082023,47.677954574886144,0,7,0,28,1.4714285714285715,5.690300806354671,2,1,1,-0.12291103030870175,3,0,1,3.427378577531372,1.5939518941494415
4.532020000000005,-6.3747933689369845,11,18.04847615076183,17.34611923257809,0,8,0,22,1.2770270270270272,5.688103781086157,2,1,1,-0.7267333092202664,3,0,3,4.005906189105082,1.4657770927280973
5.196520000000005,-6.603306386938678,15,18.034551245956308,41.611587506424534,0,6,0,26,1.3618421052631582,5.655465673971112,2,1,1,-0.7662386947077946,3,0,3,3.831490563170945,1.482422665165778
4.364820000000004,-5.797367393800712,13,17.542093165093995,11.279752164116475,0,8,0,22,1.2756410256410255,5.690300815122397,4,1,1,-1.0159198171567752,3,0,1,4.0928465736629995,1.2916066547004132
5.196520000000005,-6.603306386938678,15,18.167699905759466,47.677954574886144,0,6,0,26,1.3618421052631582,5.655175978885938,2,1,1,-0.7652461588045438,3,0,3,3.831490563170945,1.4824051557685791
5.440420000000005,-6.349228095797257,12,20.37856006842345,23.4124863010397,0,7,0,22,1.2134146341463414,5.690300768366297,2,1,1,0.033939404309589534,3,0,2,3.7140221105214577,1.6467545511662078
5.2378200000000055,-6.555884372582188,17,19.773792427871804,71.94342284873258,0,7,0,28,1.381578947368421,5.690300784356121,2,1,1,-0.03697943544853577,3,0,3,3.5667468817703303,1.622013838086732
4.038920000000003,-5.676195594163129,12,17.73649829603061,41.611587506424534,0,6,0,22,1.2928571428571431,5.690300819593638,2,1,1,-0.7166350476934336,3,0,2,3.895426075889165,1.414585075406192
4.676820000000004,-6.540807734122407,17,19.51641430995797,71.94342284873258,0,7,0,28,1.4054054054054057,5.690300787507581,2,1,1,-0.03466462063372089,3,0,3,3.501134676926124,1.6164210083663522
3.9952200000000033,-5.7916023102919185,13,23.771759786555318,23.4124863010397,1,6,0,25,1.337837837837838,5.6903008049864505,3,1,1,0.023954888898487514,4,0,1,3.9006619733666783,1.5264659032062424
3.388720000000002,-4.591271319377351,7,17.115533145560775,11.279752164116475,0,5,0,16,1.1590909090909092,5.690300816033442,2,1,1,0.034564404309589625,3,0,1,3.6611493207977177,1.6030657053310882
3.4080200000000014,-5.31597398989958,13,16.641101910773028,11.279752164116475,0,8,0,22,1.3602941176470589,5.6903008312047625,4,1,1,-0.4254800023419592,3,0,1,4.093730583109656,1.3581153142169151
4.239720000000003,-6.116096921460429,15,16.917273655217798,47.677954574886144,0,6,0,26,1.4621212121212122,5.655193421629129,2,1,1,-0.17480634398972986,3,0,3,3.707179990126999,1.5796239654741622
5.021120000000003,-6.6809018826224325,12,4.279560441809027,43.139639960015174,0,8,0,22,1.4107142857142858,5.690293482890246,1,0,0,0.0,2,0,2,3.846539762611725,1.4800301320371418
6.091120000000006,-7.446706988572713,10,4.3163312751423595,71.02127656764505,0,8,0,22,1.2205882352941178,5.6792079789043255,1,0,0,0.0,2,0,4,3.3474346713366243,1.6536456814237743
5.533720000000002,-6.774004612868063,10,4.1757062751423595,11.279752164116475,0,8,0,22,1.2647058823529411,5.684561734049349,1,0,0,0.0,2,0,4,3.862547645426434,1.3549480718408595
4.793620000000004,-6.138290959795947,11,4.2926349008614375,56.31643203703479,0,7,0,22,1.3166666666666669,5.686414588428644,1,0,0,0.0,2,0,3,3.5326703438718265,1.6247879354083878
3.8545400000000014,-6.27803178154687,11,8.53766043629388,40.70188369508837,0,9,0,27,1.4453125,5.689028473086702,2,0,0,0.0,4,0,3,3.8614202053502336,1.4932474866842138
4.608120000000005,-7.364939958760183,13,12.802091759119287,40.70188369508837,1,10,0,33,1.5067567567567568,5.689023077446957,2,0,0,0.0,6,1,4,3.8937944234954975,1.528263507989886
5.304320000000005,-7.298399106794823,17,8.862506999952283,35.545220437962925,0,8,0,31,1.4857142857142858,5.6891608602763215,2,0,0,0.0,3,0,3,3.6336493700626935,1.618647659563344
3.6352200000000017,-5.237847114969664,12,4.255887090524069,23.4124863010397,0,7,0,22,1.4351851851851851,5.690292884143866,1,0,0,0.0,2,0,2,3.7391694207013013,1.531715638788374
4.7108200000000044,-5.721651799411423,12,4.2901167059813625,23.4124863010397,0,6,0,25,1.4310344827586208,5.677255678394573,1,0,0,0.0,3,0,3,3.7994368286500406,1.5850122069764545
4.514920000000003,-5.804027657542906,11,4.224821567092474,23.4124863010397,0,7,0,22,1.3416666666666666,5.689385332078731,1,0,0,0.0,2,0,3,3.801094731857817,1.455719437297883
3.8545400000000014,-6.27803178154687,11,8.576934048694303,34.635516626626746,0,9,0,27,1.4453125,5.688864798956304,2,0,0,0.0,4,0,3,3.8614202053502336,1.4932136023176552
3.681820000000002,-4.994950404753137,13,4.290908648984054,23.4124863010397,0,7,0,27,1.4596774193548387,5.690291033885582,1,0,0,0.0,4,0,2,3.722351182794982,1.5388882310795768
3.6352200000000017,-5.237847114969664,12,4.253415317092474,23.4124863010397,0,7,0,22,1.4351851851851851,5.6902927167777895,1,0,0,0.0,2,0,2,3.7391694207013013,1.5316146944701596
4.394720000000003,-5.529795971381358,12,4.228348140405622,23.4124863010397,0,7,0,22,1.346774193548387,5.6902924974745,2,0,0,0.0,2,0,2,3.826431213391937,1.4102846160675633
4.044320000000003,-5.9329174186649,13,8.810099918644967,35.545220437962925,1,6,0,26,1.4833333333333334,5.671156148096392,1,0,0,0.0,3,1,3,3.7034651896016473,1.6017220064532258
3.6352200000000017,-5.237847114969664,12,4.250399041548725,29.47885336950131,0,7,0,22,1.4351851851851851,5.690292604724398,1,0,0,0.0,2,0,2,3.7391694207013013,1.5312613893564069
4.7108200000000044,-5.721651799411423,12,4.291913001299291,29.47885336950131,0,6,0,25,1.4310344827586208,5.677284007454277,1,0,0,0.0,3,0,3,3.7994368286500406,1.5851469922468098
5.091620000000004,-5.963963368936984,12,18.54917496545752,36.40259056919193,0,7,0,22,1.2635135135135136,5.6902995349918175,2,1,1,-0.6722397340124051,3,0,2,4.015018700071262,1.4636472869029853
5.3197200000000056,-5.777536282965382,7,20.101052327513454,52.82217536226021,0,5,0,16,1.0833333333333333,5.690300027860492,2,1,1,0.13567693265426084,3,0,1,3.3959778540576795,1.5576310505973103
4.835920000000004,-5.440340684843893,7,18.405739827513454,32.05096376318835,0,5,0,16,1.1041666666666667,5.690300057155831,2,1,1,-0.5843230673457385,3,0,1,3.7993602015744066,1.4173086616943484
4.352120000000004,-5.102821733232386,7,17.458392888737947,11.279752164116475,0,5,0,16,1.125,5.6903001333936105,2,1,1,-1.0843230673457394,3,0,1,3.9998010380445135,1.2762066248500128
4.957420000000004,-5.9668411441558264,12,18.49813907833579,41.611587506424534,0,6,0,22,1.243421052631579,5.690299667705465,2,1,1,-0.6105442502633498,3,0,2,3.9176195775334732,1.4819032473120906
6.490020000000008,-6.5391823883614375,7,20.999936238308166,32.05096376318835,0,5,0,16,1.0357142857142858,5.690299993098153,2,1,1,0.23365879206469176,3,0,1,3.324242143590157,1.6873300794171415
5.519920000000004,-6.341098071212066,12,20.226144629548646,61.252621567467784,0,6,0,22,1.25,5.6903000688949525,2,1,1,0.11986958193619612,3,0,2,3.6837095811486535,1.5574581523787256
4.990020000000005,-5.9668411441558264,12,19.238308902665306,41.611587506424534,0,6,0,22,1.243421052631579,5.6903001009959935,2,1,1,-0.40235264028602624,3,0,2,3.948388808302705,1.4799914371323053
3.962020000000003,-4.8400307609017625,7,17.004466679365304,11.279752164116475,1,5,0,16,1.1428571428571428,5.690300140536469,2,1,1,-1.094739734012406,3,0,1,4.052679596804227,1.2546755657403128
5.5953200000000045,-6.83071893986655,17,20.29030203427131,71.94342284873258,0,7,0,28,1.35,5.690300046921393,2,1,1,0.07142617679636243,3,0,3,3.640678941222392,1.6652099162244756
4.669720000000003,-6.2333591537925574,12,18.13874916993385,17.346119232578086,0,8,0,22,1.2837837837837838,5.69029978995267,2,1,1,-0.8319156599383313,3,0,2,4.17247857723802,1.4159986310425634
3.5637200000000027,-4.520953153388048,7,17.869563724922518,11.279752164116475,0,5,0,16,1.1796875,5.690300138862529,2,1,1,-0.5836286229012944,3,0,1,3.9038814260324215,1.3615964410667076
4.7047200000000045,-6.413653368936982,12,18.725766177322207,29.478853369501305,0,7,0,22,1.2635135135135136,5.690298764890777,2,1,1,-0.6855267710494426,3,0,2,4.015018700071262,1.4624382837678271
2.28742,-3.8188763198966,7,16.750483924532233,11.279752164116475,1,5,0,16,1.2589285714285714,5.6902999577902476,2,1,1,0.05426489561722403,3,0,1,3.931398010919091,1.4990243693601375
2.9251200000000006,-4.758068459267936,7,16.79822825336173,25.127226563497725,0,5,0,16,1.2155172413793105,5.690300150549438,2,1,1,-0.004230474753146307,3,0,1,3.836354526944322,1.4819884053231076
3.6073200000000014,-4.989966578062306,7,17.012793105820354,30.92078622515973,0,5,0,16,1.2016129032258065,5.690300117421327,2,1,1,0.028338969691298118,3,0,1,3.74940168185854,1.4414959012177189
3.0774200000000014,-4.614779156319779,7,16.547179601159232,11.279752164116475,0,5,0,16,1.1935483870967742,5.6903001505245925,2,1,1,-0.4938832525309242,3,0,1,4.117314354343779,1.3465934291628048
4.0954200000000025,-5.150701815853059,7,17.166839197977268,43.38386027874653,0,5,0,16,1.143939393939394,5.690300100973516,2,1,1,0.04922733892788145,3,0,1,3.5606362483321203,1.5789798332037204
2.68732,-4.349031676910429,7,16.319526539934746,11.279752164116475,1,5,0,16,1.2166666666666666,5.690300157277857,2,1,1,-0.5042999191975912,3,0,1,4.185340456006887,1.323646323166192
5.370320000000005,-5.975023289230893,12,20.529357030044128,54.453230752276546,0,6,0,22,1.236842105263158,5.6903000714139225,2,1,1,0.15565661897323313,3,0,2,3.6198493375721936,1.6483458441043035
3.457720000000002,-4.619780142293652,7,17.180403654463987,24.121395409968496,0,5,0,16,1.185483870967742,5.690300120104284,2,1,1,0.06412600672833513,3,0,1,3.67903112751148,1.552038263545343
5.6838200000000025,-7.137023865787518,14,18.774059017320518,41.611587506424534,0,7,0,26,1.31875,5.652298977849543,2,1,1,-0.6748035095226095,3,0,4,3.973685253616212,1.5292687564021683
5.432220000000004,-7.138433273667798,12,18.206625276258734,11.279752164116475,0,9,0,22,1.2763157894736843,5.690299778341491,2,1,1,-0.8447652442164871,3,0,2,4.315350772879902,1.3808822717463591
4.8088200000000025,-6.642755787899302,12,17.892434644532194,11.279752164116475,0,9,0,22,1.2828947368421053,5.690299704118187,2,1,1,-0.994508252530924,3,0,2,4.247554162710409,1.3806744914255007
4.669720000000003,-6.2333591537925574,12,18.13874916993385,17.346119232578086,0,8,0,22,1.2837837837837838,5.69029978995267,2,1,1,-0.8319156599383313,3,0,2,4.17247857723802,1.4159986310425634
4.669720000000003,-6.2333591537925574,12,18.20895994215124,11.279752164116475,0,8,0,22,1.2837837837837838,5.690299773074362,2,1,1,-0.7893155087667518,3,0,2,4.17247857723802,1.4162988700175552
3.5981200000000024,-4.989908027483626,12,19.174129460939145,29.478853369501305,0,7,0,22,1.359375,5.690299859720801,2,1,1,0.009079710432038812,3,0,2,3.8399668093418313,1.5579260886930606
4.530620000000003,-5.8232433213354815,12,18.387114509125084,29.478853369501305,0,7,0,22,1.2847222222222223,5.690299853900736,2,1,1,-0.6693230673457384,3,0,2,4.022789333408036,1.4535439283608744
4.233420000000003,-5.563718827831205,12,18.7964605739399,29.478853369501305,0,7,0,22,1.3,5.6902998546138255,2,1,1,-0.42119806734573895,3,0,2,3.9813933152587335,1.4916911184261643
4.004820000000003,-5.880770416026112,12,20.186309504525205,36.40259056919193,0,7,0,22,1.2702702702702702,5.690299820889647,3,1,1,0.039751006728335314,3,0,2,3.897293260591741,1.5726574516109404
4.378320000000003,-5.566611724533108,12,20.02085293505101,29.478853369501305,0,7,0,22,1.3,5.690299842162322,2,1,1,0.09880193265426107,3,0,2,3.8076878134776626,1.6020790816755777
5.168520000000004,-6.687626082415937,17,20.167030523052443,59.810688711809355,0,8,0,28,1.3947368421052628,5.6902998054260525,2,1,1,0.012647359713974016,3,0,3,3.6848694939248814,1.6483458441043035
4.563520000000003,-6.465555271467569,16,24.525653709698812,35.545220437962925,1,8,0,28,1.4078947368421053,5.690299829859807,2,1,1,-0.02735264028602602,4,1,2,3.828091410051312,1.5949656916918002
4.563520000000003,-6.465555271467569,14,24.33188817508807,35.545220437962925,1,8,0,28,1.4078947368421053,5.690299819231889,2,1,1,-0.015130418063803884,5,1,3,3.900244578295817,1.5954996760175248
4.563520000000003,-6.465555271467569,14,24.231710054442228,29.478853369501305,1,8,0,28,1.4078947368421053,5.690299827317146,2,1,1,-0.007760803551332129,5,1,3,3.900244578295817,1.5956522429667286
